time,station,rr,substation
2012-01-01T00:00+00:00,1415,957.0,
2012-01-01T00:00+00:00,1416,,
2012-01-01T00:00+00:00,1601,801.0,
2012-01-01T00:00+00:00,1602,,
2012-01-01T00:00+00:00,1711,,
2012-01-01T00:00+00:00,1730,,
2012-01-01T00:00+00:00,1800,,
2012-01-01T00:00+00:00,1802,719.0,
2012-01-01T00:00+00:00,1901,,
2012-01-01T00:00+00:00,1903,,
2012-01-01T00:00+00:00,1906,644.0,
2012-01-01T00:00+00:00,1920,747.0,
2012-01-01T00:00+00:00,2114,508.0,
2012-01-01T00:00+00:00,2115,509.0,
2012-01-01T00:00+00:00,2116,,
2012-01-01T00:00+00:00,2117,,
2012-01-01T00:00+00:00,2201,,
2012-01-01T00:00+00:00,2207,412.0,
2012-01-01T00:00+00:00,2400,,
2012-01-01T00:00+00:00,2401,419.0,
2012-01-01T00:00+00:00,2415,438.0,
2012-01-01T00:00+00:00,2430,421.0,
2012-01-01T00:00+00:00,2503,504.0,
2012-01-01T00:00+00:00,2600,,
2012-01-01T00:00+00:00,2601,386.0,
2012-01-01T00:00+00:00,2602,,
2012-01-01T00:00+00:00,2900,,
2012-01-01T00:00+00:00,2902,691.0,
2012-01-01T00:00+00:00,2910,855.0,
2012-01-01T00:00+00:00,3110,,
2012-01-01T00:00+00:00,3111,799.0,
2012-01-01T00:00+00:00,3202,866.0,
2012-01-01T00:00+00:00,3210,,
2012-01-01T00:00+00:00,3315,783.0,
2012-01-01T00:00+00:00,3400,,
2012-01-01T00:00+00:00,3410,,
2012-01-01T00:00+00:00,3411,,
2012-01-01T00:00+00:00,3425,747.0,
2012-01-01T00:00+00:00,3501,,
2012-01-01T00:00+00:00,3520,951.0,
2012-01-01T00:00+00:00,3605,,
2012-01-01T00:00+00:00,3700,676.0,
2012-01-01T00:00+00:00,3702,652.0,
2012-01-01T00:00+00:00,3805,462.0,
2012-01-01T00:00+00:00,3811,453.0,
2012-01-01T00:00+00:00,4026,,
2012-01-01T00:00+00:00,4030,523.0,
2012-01-01T00:00+00:00,4080,,
2012-01-01T00:00+00:00,4081,596.0,
2012-01-01T00:00+00:00,4115,514.0,
2012-01-01T00:00+00:00,4125,481.0,
2012-01-01T00:00+00:00,4126,,
2012-01-01T00:00+00:00,4221,,
2012-01-01T00:00+00:00,4223,,
2012-01-01T00:00+00:00,4224,380.0,
2012-01-01T00:00+00:00,4305,400.0,
2012-01-01T00:00+00:00,4501,940.0,
2012-01-01T00:00+00:00,4515,899.0,
2012-01-01T00:00+00:00,4600,,
2012-01-01T00:00+00:00,4601,998.0,
2012-01-01T00:00+00:00,4611,957.0,
2012-01-01T00:00+00:00,4705,1005.0,
2012-01-01T00:00+00:00,4801,,
2012-01-01T00:00+00:00,4802,,
2012-01-01T00:00+00:00,4815,823.0,
2012-01-01T00:00+00:00,4821,930.0,
2012-01-01T00:00+00:00,4900,,
2012-01-01T00:00+00:00,4905,888.0,
2012-01-01T00:00+00:00,5000,702.0,
2012-01-01T00:00+00:00,5010,,
2012-01-01T00:00+00:00,5012,961.0,
2012-01-01T00:00+00:00,5112,,
2012-01-01T00:00+00:00,5116,923.0,
2012-01-01T00:00+00:00,5130,805.0,
2012-01-01T00:00+00:00,5312,,
2012-01-01T00:00+00:00,5315,,
2012-01-01T00:00+00:00,5316,793.0,
2012-01-01T00:00+00:00,5410,,
2012-01-01T00:00+00:00,5412,752.0,
2012-01-01T00:00+00:00,5413,440.0,
2012-01-01T00:00+00:00,5421,767.0,
2012-01-01T00:00+00:00,5604,,
2012-01-01T00:00+00:00,5606,,
2012-01-01T00:00+00:00,5609,662.0,
2012-01-01T00:00+00:00,5625,1007.0,
2012-01-01T00:00+00:00,5650,,
2012-01-01T00:00+00:00,5701,762.0,
2012-01-01T00:00+00:00,5720,,
2012-01-01T00:00+00:00,5725,,
2012-01-01T00:00+00:00,5735,610.0,
2012-01-01T00:00+00:00,5802,578.0,
2012-01-01T00:00+00:00,5805,692.0,
2012-01-01T00:00+00:00,5820,763.0,
2012-01-01T00:00+00:00,5870,,
2012-01-01T00:00+00:00,5881,608.0,
2012-01-01T00:00+00:00,5882,,
2012-01-01T00:00+00:00,5901,,
2012-01-01T00:00+00:00,5904,609.0,
2012-01-01T00:00+00:00,5917,521.0,
2012-01-01T00:00+00:00,5925,588.0,
2012-01-01T00:00+00:00,5935,516.0,
2012-01-01T00:00+00:00,5972,475.0,
2012-01-01T00:00+00:00,5990,478.0,
2012-01-01T00:00+00:00,6020,,
2012-01-01T00:00+00:00,6050,,
2012-01-01T00:00+00:00,6101,,
2012-01-01T00:00+00:00,6102,477.0,
2012-01-01T00:00+00:00,6111,489.0,
2012-01-01T00:00+00:00,6300,1160.0,
2012-01-01T00:00+00:00,6304,,
2012-01-01T00:00+00:00,6305,1500.0,
2012-01-01T00:00+00:00,6400,,
2012-01-01T00:00+00:00,6415,1240.0,
2012-01-01T00:00+00:00,6430,,
2012-01-01T00:00+00:00,6501,,
2012-01-01T00:00+00:00,6506,,
2012-01-01T00:00+00:00,6510,,
2012-01-01T00:00+00:00,6511,,
2012-01-01T00:00+00:00,6512,1545.0,
2012-01-01T00:00+00:00,6540,,
2012-01-01T00:00+00:00,6610,,
2012-01-01T00:00+00:00,6611,1843.0,
2012-01-01T00:00+00:00,6620,1357.0,
2012-01-01T00:00+00:00,6621,,
2012-01-01T00:00+00:00,6800,,
2012-01-01T00:00+00:00,6802,,
2012-01-01T00:00+00:00,6803,1203.0,
2012-01-01T00:00+00:00,6804,,
2012-01-01T00:00+00:00,6900,,
2012-01-01T00:00+00:00,6910,,
2012-01-01T00:00+00:00,7001,,
2012-01-01T00:00+00:00,7002,1693.0,
2012-01-01T00:00+00:00,7011,,
2012-01-01T00:00+00:00,7012,1110.0,
2012-01-01T00:00+00:00,7013,,
2012-01-01T00:00+00:00,7110,1573.0,
2012-01-01T00:00+00:00,7220,,
2012-01-01T00:00+00:00,7221,1189.0,
2012-01-01T00:00+00:00,7301,,
2012-01-01T00:00+00:00,7305,954.0,
2012-01-01T00:00+00:00,7400,,
2012-01-01T00:00+00:00,7505,1061.0,
2012-01-01T00:00+00:00,7531,1024.0,
2012-01-01T00:00+00:00,7604,620.0,
2012-01-01T00:00+00:00,7610,1021.0,
2012-01-01T00:00+00:00,7640,,
2012-01-01T00:00+00:00,7641,704.0,
2012-01-01T00:00+00:00,7653,,
2012-01-01T00:00+00:00,7704,664.0,
2012-01-01T00:00+00:00,7710,520.0,
2012-01-01T00:00+00:00,7714,,
2012-01-01T00:00+00:00,7818,,
2012-01-01T00:00+00:00,7890,,
2012-01-01T00:00+00:00,7905,,
2012-01-01T00:00+00:00,7906,501.0,
2012-01-01T00:00+00:00,7912,,
2012-01-01T00:00+00:00,7955,521.0,
2012-01-01T00:00+00:00,7956,,
2012-01-01T00:00+00:00,8301,1969.0,
2012-01-01T00:00+00:00,8302,2002.0,
2012-01-01T00:00+00:00,8805,1819.0,
2012-01-01T00:00+00:00,8806,,
2012-01-01T00:00+00:00,8807,,
2012-01-01T00:00+00:00,9000,,
2012-01-01T00:00+00:00,9010,,
2012-01-01T00:00+00:00,9016,1430.0,
2012-01-01T00:00+00:00,9019,,
2012-01-01T00:00+00:00,9105,1700.0,
2012-01-01T00:00+00:00,9110,1641.0,
2012-01-01T00:00+00:00,9111,1825.0,
2012-01-01T00:00+00:00,9210,,
2012-01-01T00:00+00:00,9211,1693.0,
2012-01-01T00:00+00:00,9215,1734.0,
2012-01-01T00:00+00:00,9406,1414.0,
2012-01-01T00:00+00:00,9450,,
2012-01-01T00:00+00:00,9500,,
2012-01-01T00:00+00:00,9501,1434.0,
2012-01-01T00:00+00:00,9511,1629.0,
2012-01-01T00:00+00:00,9512,,
2012-01-01T00:00+00:00,9606,1760.0,
2012-01-01T00:00+00:00,9609,,
2012-01-01T00:00+00:00,9610,,
2012-01-01T00:00+00:00,9611,,
2012-01-01T00:00+00:00,9618,1891.0,
2012-01-01T00:00+00:00,9620,,
2012-01-01T00:00+00:00,9640,,
2012-01-01T00:00+00:00,9643,,
2012-01-01T00:00+00:00,9700,1378.0,
2012-01-01T00:00+00:00,9801,1092.0,
2012-01-01T00:00+00:00,9811,1262.0,
2012-01-01T00:00+00:00,9900,,
2012-01-01T00:00+00:00,9911,1386.0,
2012-01-01T00:00+00:00,9919,1468.0,
2012-01-01T00:00+00:00,9925,1360.0,
2012-01-01T00:00+00:00,10002,,
2012-01-01T00:00+00:00,10005,1315.0,
2012-01-01T00:00+00:00,10111,2045.0,
2012-01-01T00:00+00:00,10200,1054.0,
2012-01-01T00:00+00:00,10300,,
2012-01-01T00:00+00:00,10400,,
2012-01-01T00:00+00:00,10401,1108.0,
2012-01-01T00:00+00:00,10412,1165.0,
2012-01-01T00:00+00:00,10415,1204.0,
2012-01-01T00:00+00:00,10500,1096.0,
2012-01-01T00:00+00:00,10508,,
2012-01-01T00:00+00:00,10510,1130.0,
2012-01-01T00:00+00:00,10530,,
2012-01-01T00:00+00:00,10531,818.0,
2012-01-01T00:00+00:00,10550,1214.0,
2012-01-01T00:00+00:00,10600,,
2012-01-01T00:00+00:00,10601,,
2012-01-01T00:00+00:00,10607,936.0,
2012-01-01T00:00+00:00,10710,653.0,
2012-01-01T00:00+00:00,10720,,
2012-01-01T00:00+00:00,11102,1833.0,
2012-01-01T00:00+00:00,11104,1720.0,
2012-01-01T00:00+00:00,11105,,
2012-01-01T00:00+00:00,11106,1650.0,
2012-01-01T00:00+00:00,11112,1624.0,
2012-01-01T00:00+00:00,11113,,
2012-01-01T00:00+00:00,11114,,
2012-01-01T00:00+00:00,11115,1426.0,
2012-01-01T00:00+00:00,11116,,
2012-01-01T00:00+00:00,11135,2022.0,
2012-01-01T00:00+00:00,11146,1285.0,
2012-01-01T00:00+00:00,11200,2130.0,
2012-01-01T00:00+00:00,11203,2024.0,
2012-01-01T00:00+00:00,11205,,
2012-01-01T00:00+00:00,11300,2570.0,
2012-01-01T00:00+00:00,11301,2231.0,
2012-01-01T00:00+00:00,11305,2050.0,
2012-01-01T00:00+00:00,11306,1982.0,
2012-01-01T00:00+00:00,11311,,
2012-01-01T00:00+00:00,11400,,
2012-01-01T00:00+00:00,11401,1377.0,
2012-01-01T00:00+00:00,11402,1231.0,
2012-01-01T00:00+00:00,11410,1654.0,
2012-01-01T00:00+00:00,11505,1369.0,
2012-01-01T00:00+00:00,11506,1560.0,
2012-01-01T00:00+00:00,11601,,
2012-01-01T00:00+00:00,11602,1417.0,
2012-01-01T00:00+00:00,11603,1249.0,
2012-01-01T00:00+00:00,11706,1502.0,
2012-01-01T00:00+00:00,11707,,
2012-01-01T00:00+00:00,11800,1139.0,
2012-01-01T00:00+00:00,11801,,
2012-01-01T00:00+00:00,11803,1174.0,
2012-01-01T00:00+00:00,11804,1131.0,
2012-01-01T00:00+00:00,11901,1281.0,
2012-01-01T00:00+00:00,11903,1356.0,
2012-01-01T00:00+00:00,12015,1307.0,
2012-01-01T00:00+00:00,12016,1439.0,
2012-01-01T00:00+00:00,12200,,
2012-01-01T00:00+00:00,12201,1533.0,
2012-01-01T00:00+00:00,12202,1392.0,
2012-01-01T00:00+00:00,12203,,
2012-01-01T00:00+00:00,12208,,
2012-01-01T00:00+00:00,12215,1378.0,
2012-01-01T00:00+00:00,12216,,
2012-01-01T00:00+00:00,12220,,
2012-01-01T00:00+00:00,12231,,
2012-01-01T00:00+00:00,12301,,
2012-01-01T00:00+00:00,12302,894.0,
2012-01-01T00:00+00:00,12311,,
2012-01-01T00:00+00:00,12322,1362.0,
2012-01-01T00:00+00:00,12323,,
2012-01-01T00:00+00:00,12350,,
2012-01-01T00:00+00:00,12351,1714.0,
2012-01-01T00:00+00:00,12352,1893.0,
2012-01-01T00:00+00:00,12504,1249.0,
2012-01-01T00:00+00:00,12505,,
2012-01-01T00:00+00:00,12506,,
2012-01-01T00:00+00:00,12513,1447.0,
2012-01-01T00:00+00:00,12530,1486.0,
2012-01-01T00:00+00:00,12615,1311.0,
2012-01-01T00:00+00:00,12616,,
2012-01-01T00:00+00:00,12700,,
2012-01-01T00:00+00:00,12711,1259.0,
2012-01-01T00:00+00:00,12720,,
2012-01-01T00:00+00:00,12721,,
2012-01-01T00:00+00:00,12811,1153.0,
2012-01-01T00:00+00:00,13000,,
2012-01-01T00:00+00:00,13010,,
2012-01-01T00:00+00:00,13115,,
2012-01-01T00:00+00:00,13116,1000.0,
2012-01-01T00:00+00:00,13120,1282.0,
2012-01-01T00:00+00:00,13250,923.0,
2012-01-01T00:00+00:00,13301,,
2012-01-01T00:00+00:00,13302,1045.0,
2012-01-01T00:00+00:00,13303,,
2012-01-01T00:00+00:00,13305,990.0,
2012-01-01T00:00+00:00,13308,1011.0,
2012-01-01T00:00+00:00,13312,,
2012-01-01T00:00+00:00,13400,,
2012-01-01T00:00+00:00,13401,,
2012-01-01T00:00+00:00,13515,1251.0,
2012-01-01T00:00+00:00,13600,,
2012-01-01T00:00+00:00,13605,903.0,
2012-01-01T00:00+00:00,13606,904.0,
2012-01-01T00:00+00:00,13640,,
2012-01-01T00:00+00:00,13701,,
2012-01-01T00:00+00:00,13702,716.0,
2012-01-01T00:00+00:00,13706,732.0,
2012-01-01T00:00+00:00,13707,,
2012-01-01T00:00+00:00,13805,708.0,
2012-01-01T00:00+00:00,13811,554.0,
2012-01-01T00:00+00:00,13906,,
2012-01-01T00:00+00:00,13907,654.0,
2012-01-01T00:00+00:00,14100,,
2012-01-01T00:00+00:00,14103,,
2012-01-01T00:00+00:00,14104,1513.0,
2012-01-01T00:00+00:00,14105,1503.0,
2012-01-01T00:00+00:00,14115,1739.0,
2012-01-01T00:00+00:00,14200,,
2012-01-01T00:00+00:00,14300,,
2012-01-01T00:00+00:00,14301,1238.0,
2012-01-01T00:00+00:00,14302,1162.0,
2012-01-01T00:00+00:00,14305,1781.0,
2012-01-01T00:00+00:00,14308,,
2012-01-01T00:00+00:00,14310,1796.0,
2012-01-01T00:00+00:00,14311,1591.0,
2012-01-01T00:00+00:00,14403,1008.0,
2012-01-01T00:00+00:00,14512,1030.0,
2012-01-01T00:00+00:00,14513,992.0,
2012-01-01T00:00+00:00,14520,,
2012-01-01T00:00+00:00,14521,850.0,
2012-01-01T00:00+00:00,14600,,
2012-01-01T00:00+00:00,14602,1010.0,
2012-01-01T00:00+00:00,14603,1043.0,
2012-01-01T00:00+00:00,14621,1200.0,
2012-01-01T00:00+00:00,14622,942.0,
2012-01-01T00:00+00:00,14630,,
2012-01-01T00:00+00:00,14631,924.0,
2012-01-01T00:00+00:00,14701,1140.0,
2012-01-01T00:00+00:00,14801,1404.0,
2012-01-01T00:00+00:00,14802,1360.0,
2012-01-01T00:00+00:00,14810,,
2012-01-01T00:00+00:00,14812,1019.0,
2012-01-01T00:00+00:00,14820,,
2012-01-01T00:00+00:00,14821,1203.0,
2012-01-01T00:00+00:00,14822,1170.0,
2012-01-01T00:00+00:00,14825,1286.0,
2012-01-01T00:00+00:00,14833,1137.0,
2012-01-01T00:00+00:00,14834,1162.0,
2012-01-01T00:00+00:00,14912,,
2012-01-01T00:00+00:00,15001,1285.0,
2012-01-01T00:00+00:00,15002,1171.0,
2012-01-01T00:00+00:00,15105,1325.0,
2012-01-01T00:00+00:00,15210,1138.0,
2012-01-01T00:00+00:00,15300,1406.0,
2012-01-01T00:00+00:00,15310,,
2012-01-01T00:00+00:00,15320,,
2012-01-01T00:00+00:00,15321,2487.0,
2012-01-01T00:00+00:00,15343,,
2012-01-01T00:00+00:00,15344,1123.0,
2012-01-01T00:00+00:00,15402,1312.0,
2012-01-01T00:00+00:00,15410,,
2012-01-01T00:00+00:00,15411,2032.0,
2012-01-01T00:00+00:00,15412,,
2012-01-01T00:00+00:00,15430,2011.0,
2012-01-01T00:00+00:00,15501,1387.0,
2012-01-01T00:00+00:00,15506,,
2012-01-01T00:00+00:00,15509,1472.0,
2012-01-01T00:00+00:00,15515,,
2012-01-01T00:00+00:00,15610,1151.0,
2012-01-01T00:00+00:00,15640,,
2012-01-01T00:00+00:00,15701,,
2012-01-01T00:00+00:00,15702,956.0,
2012-01-01T00:00+00:00,15711,,
2012-01-01T00:00+00:00,15712,919.0,
2012-01-01T00:00+00:00,15715,1355.0,
2012-01-01T00:00+00:00,15721,1016.0,
2012-01-01T00:00+00:00,15800,,
2012-01-01T00:00+00:00,15900,,
2012-01-01T00:00+00:00,15901,957.0,
2012-01-01T00:00+00:00,15905,,
2012-01-01T00:00+00:00,15906,,
2012-01-01T00:00+00:00,15911,,
2012-01-01T00:00+00:00,15912,1067.0,
2012-01-01T00:00+00:00,15920,1092.0,
2012-01-01T00:00+00:00,16015,964.0,
2012-01-01T00:00+00:00,16101,909.0,
2012-01-01T00:00+00:00,16300,,
2012-01-01T00:00+00:00,16308,1191.0,
2012-01-01T00:00+00:00,16400,871.0,
2012-01-01T00:00+00:00,16401,,
2012-01-01T00:00+00:00,16402,,
2012-01-01T00:00+00:00,16411,1104.0,
2012-01-01T00:00+00:00,16412,1032.0,
2012-01-01T00:00+00:00,16413,975.0,
2012-01-01T00:00+00:00,16414,,
2012-01-01T00:00+00:00,16421,1019.0,
2012-01-01T00:00+00:00,16430,,
2012-01-01T00:00+00:00,16431,,
2012-01-01T00:00+00:00,16500,,
2012-01-01T00:00+00:00,16501,887.0,
2012-01-01T00:00+00:00,16511,941.0,
2012-01-01T00:00+00:00,16520,,
2012-01-01T00:00+00:00,16521,995.0,
2012-01-01T00:00+00:00,16522,,
2012-01-01T00:00+00:00,16600,,
2012-01-01T00:00+00:00,16601,849.0,
2012-01-01T00:00+00:00,16702,669.0,
2012-01-01T00:00+00:00,16710,,
2012-01-01T00:00+00:00,16711,759.0,
2012-01-01T00:00+00:00,16800,605.0,
2012-01-01T00:00+00:00,16905,1523.0,
2012-01-01T00:00+00:00,16906,,
2012-01-01T00:00+00:00,16910,1670.0,
2012-01-01T00:00+00:00,17002,1015.0,
2012-01-01T00:00+00:00,17003,,
2012-01-01T00:00+00:00,17004,,
2012-01-01T00:00+00:00,17005,1281.0,
2012-01-01T00:00+00:00,17006,,
2012-01-01T00:00+00:00,17100,,
2012-01-01T00:00+00:00,17101,,
2012-01-01T00:00+00:00,17102,852.0,
2012-01-01T00:00+00:00,17301,1001.0,
2012-01-01T00:00+00:00,17315,1382.0,
2012-01-01T00:00+00:00,17320,,
2012-01-01T00:00+00:00,17700,,
2012-01-01T00:00+00:00,17701,1364.0,
2012-01-01T00:00+00:00,17901,1145.0,
2012-01-01T00:00+00:00,18000,,
2012-01-01T00:00+00:00,18001,1225.0,
2012-01-01T00:00+00:00,18010,,
2012-01-01T00:00+00:00,18100,,
2012-01-01T00:00+00:00,18111,1371.0,
2012-01-01T00:00+00:00,18121,1252.0,
2012-01-01T00:00+00:00,18122,,
2012-01-01T00:00+00:00,18210,1325.0,
2012-01-01T00:00+00:00,18220,,
2012-01-01T00:00+00:00,18225,1314.0,
2012-01-01T00:00+00:00,18231,1185.0,
2012-01-01T00:00+00:00,18305,,
2012-01-01T00:00+00:00,18306,,
2012-01-01T00:00+00:00,18402,1377.0,
2012-01-01T00:00+00:00,18500,,
2012-01-01T00:00+00:00,18502,1059.0,
2012-01-01T00:00+00:00,18600,,
2012-01-01T00:00+00:00,18601,887.0,
2012-01-01T00:00+00:00,18617,,
2012-01-01T00:00+00:00,18621,,
2012-01-01T00:00+00:00,18622,982.0,
2012-01-01T00:00+00:00,18705,1006.0,
2012-01-01T00:00+00:00,18805,1134.0,
2012-01-01T00:00+00:00,18905,,
2012-01-01T00:00+00:00,18906,1056.0,
2012-01-01T00:00+00:00,19021,1001.0,
2012-01-01T00:00+00:00,19201,,
2012-01-01T00:00+00:00,19204,831.0,
2012-01-01T00:00+00:00,19205,774.0,
2012-01-01T00:00+00:00,19505,1332.0,
2012-01-01T00:00+00:00,19600,,
2012-01-01T00:00+00:00,19700,1546.0,
2012-01-01T00:00+00:00,19710,,
2012-01-01T00:00+00:00,19711,,
2012-01-01T00:00+00:00,19715,,
2012-01-01T00:00+00:00,19720,1812.0,
2012-01-01T00:00+00:00,19800,,
2012-01-01T00:00+00:00,19821,1452.0,
2012-01-01T00:00+00:00,19911,1437.0,
2012-01-01T00:00+00:00,20001,,
2012-01-01T00:00+00:00,20002,1566.0,
2012-01-01T00:00+00:00,20010,,
2012-01-01T00:00+00:00,20011,1322.0,
2012-01-01T00:00+00:00,20020,1642.0,
2012-01-01T00:00+00:00,20021,,
2012-01-01T00:00+00:00,20100,,
2012-01-01T00:00+00:00,20101,1349.0,
2012-01-01T00:00+00:00,20105,1233.0,
2012-01-01T00:00+00:00,20123,1225.0,
2012-01-01T00:00+00:00,20200,,
2012-01-01T00:00+00:00,20201,,
2012-01-01T00:00+00:00,20202,1319.0,
2012-01-01T00:00+00:00,20209,,
2012-01-01T00:00+00:00,20212,1141.0,
2012-01-01T00:00+00:00,20213,,
2012-01-01T00:00+00:00,20220,1238.0,
2012-01-01T00:00+00:00,20270,1143.0,
2012-01-01T00:00+00:00,20300,,
2012-01-01T00:00+00:00,20402,,
2012-01-01T00:00+00:00,20403,,
2012-01-01T00:00+00:00,20404,,
2012-01-01T00:00+00:00,20408,1004.0,
2012-01-01T00:00+00:00,20411,,
2012-01-01T00:00+00:00,20412,1154.0,
2012-01-01T00:00+00:00,20600,,
2012-01-01T00:00+00:00,20901,,
2012-01-01T00:00+00:00,20902,792.0,
2012-01-01T00:00+00:00,20903,,
2012-01-01T00:00+00:00,21100,,
2012-01-01T00:00+00:00,21101,2380.0,
2012-01-01T00:00+00:00,21300,1341.0,
2012-01-01T00:00+00:00,1,1054.0,10200
2012-01-01T00:00+00:00,2,1092.0,9801
2012-01-01T00:00+00:00,3,644.0,1906
2012-01-01T00:00+00:00,4,793.0,5316
2012-01-01T00:00+00:00,5,,9640
2012-01-01T00:00+00:00,6,1566.0,20002
2012-01-01T00:00+00:00,7,1387.0,15501
2012-01-01T00:00+00:00,8,831.0,19204
2012-01-01T00:00+00:00,9,1760.0,9606
2012-01-01T00:00+00:00,10,1378.0,9700
2012-01-01T00:00+00:00,11,792.0,20902
2012-01-01T00:00+00:00,12,,5870
2012-01-01T00:00+00:00,13,716.0,13702
2012-01-01T00:00+00:00,14,1249.0,12504
2012-01-01T00:00+00:00,15,1720.0,11104
2012-01-01T00:00+00:00,16,1360.0,14802
2012-01-01T00:00+00:00,17,1045.0,13302
2012-01-01T00:00+00:00,18,477.0,6102
2012-01-01T00:00+00:00,19,1546.0,19700
2012-01-01T00:00+00:00,20,1249.0,11603
2012-01-01T00:00+00:00,21,1341.0,21300
2012-01-01T00:00+00:00,22,664.0,7704
2012-01-01T00:00+00:00,23,805.0,5130
2012-01-01T00:00+00:00,24,1426.0,11115
2012-01-01T00:00+00:00,25,1251.0,13515
2012-01-01T00:00+00:00,26,801.0,1601
2012-01-01T00:00+00:00,27,,
2012-01-01T00:00+00:00,28,1015.0,17002
2012-01-01T00:00+00:00,29,1357.0,6620
2012-01-01T00:00+00:00,30,1032.0,16412
2012-01-01T00:00+00:00,31,475.0,5972
2012-01-01T00:00+00:00,32,608.0,5881
2012-01-01T00:00+00:00,33,,
2012-01-01T00:00+00:00,35,,
2012-01-01T00:00+00:00,36,1024.0,7531
2012-01-01T00:00+00:00,37,412.0,2207
2012-01-01T00:00+00:00,38,992.0,14513
2012-01-01T00:00+00:00,39,1174.0,11803
2012-01-01T00:00+00:00,40,1262.0,9811
2012-01-01T00:00+00:00,42,1281.0,11901
2012-01-01T00:00+00:00,43,1123.0,15344
2012-01-01T00:00+00:00,44,1282.0,13120
2012-01-01T00:00+00:00,45,,
2012-01-01T00:00+00:00,46,462.0,3805
2012-01-01T00:00+00:00,47,1325.0,15105
2012-01-01T00:00+00:00,48,1141.0,20212
2012-01-01T00:00+00:00,49,605.0,16800
2012-01-01T00:00+00:00,50,1008.0,14403
2012-01-01T00:00+00:00,51,596.0,4081
2012-01-01T00:00+00:00,52,453.0,3811
2012-01-01T00:00+00:00,53,941.0,16511
2012-01-01T00:00+00:00,54,1001.0,19021
2012-01-01T00:00+00:00,55,1145.0,17901
2012-01-01T00:00+00:00,56,866.0,3202
2012-01-01T00:00+00:00,57,901.0,500
2012-01-01T00:00+00:00,58,654.0,13907
2012-01-01T00:00+00:00,59,1189.0,7221
2012-01-01T00:00+00:00,60,1240.0,6415
2012-01-01T00:00+00:00,61,1171.0,15002
2012-01-01T00:00+00:00,62,1325.0,18210
2012-01-01T00:00+00:00,63,1096.0,10500
2012-01-01T00:00+00:00,64,964.0,16015
2012-01-01T00:00+00:00,65,501.0,7906
2012-01-01T00:00+00:00,66,1001.0,17301
2012-01-01T00:00+00:00,67,438.0,2415
2012-01-01T00:00+00:00,68,1151.0,15610
2012-01-01T00:00+00:00,69,1252.0,18121
2012-01-01T00:00+00:00,70,504.0,2503
2012-01-01T00:00+00:00,71,1134.0,18805
2012-01-01T00:00+00:00,72,1061.0,7505
2012-01-01T00:00+00:00,73,1311.0,12615
2012-01-01T00:00+00:00,74,,
2012-01-01T00:00+00:00,75,940.0,4501
2012-01-01T00:00+00:00,76,1369.0,11505
2012-01-01T00:00+00:00,77,957.0,1415
2012-01-01T00:00+00:00,78,1312.0,15402
2012-01-01T00:00+00:00,80,1130.0,10510
2012-01-01T00:00+00:00,81,446.0,905
2012-01-01T00:00+00:00,82,2487.0,15321
2012-01-01T00:00+00:00,83,894.0,12302
2012-01-01T00:00+00:00,85,,12311
2012-01-01T00:00+00:00,86,1019.0,16421
2012-01-01T00:00+00:00,87,1502.0,11706
2012-01-01T00:00+00:00,88,1204.0,10415
2012-01-01T00:00+00:00,89,747.0,1920
2012-01-01T00:00+00:00,90,1006.0,18705
2012-01-01T00:00+00:00,91,1154.0,20412
2012-01-01T00:00+00:00,92,956.0,15702
2012-01-01T00:00+00:00,93,662.0,5609
2012-01-01T00:00+00:00,94,1104.0,16411
2012-01-01T00:00+00:00,95,982.0,18622
2012-01-01T00:00+00:00,97,1067.0,15912
2012-01-01T00:00+00:00,98,919.0,15712
2012-01-01T00:00+00:00,100,1225.0,20123
2012-01-01T00:00+00:00,101,1110.0,7012
2012-01-01T00:00+00:00,102,1452.0,19821
2012-01-01T00:00+00:00,103,1059.0,18502
2012-01-01T00:00+00:00,104,1693.0,7002
2012-01-01T00:00+00:00,105,609.0,5904
2012-01-01T00:00+00:00,106,692.0,5805
2012-01-01T00:00+00:00,107,521.0,5917
2012-01-01T00:00+00:00,108,1468.0,9919
2012-01-01T00:00+00:00,109,1629.0,9511
2012-01-01T00:00+00:00,111,823.0,4815
2012-01-01T00:00+00:00,112,620.0,7604
2012-01-01T00:00+00:00,113,1362.0,12322
2012-01-01T00:00+00:00,115,909.0,16101
2012-01-01T00:00+00:00,116,1056.0,18906
2012-01-01T00:00+00:00,118,1392.0,12202
2012-01-01T00:00+00:00,119,1162.0,14302
2012-01-01T00:00+00:00,120,1319.0,20202
2012-01-01T00:00+00:00,121,852.0,17102
2012-01-01T00:00+00:00,122,1349.0,20101
2012-01-01T00:00+00:00,123,,
2012-01-01T00:00+00:00,124,1000.0,13116
2012-01-01T00:00+00:00,125,,
2012-01-01T00:00+00:00,126,1043.0,14603
2012-01-01T00:00+00:00,127,1170.0,14822
2012-01-01T00:00+00:00,128,,
2012-01-01T00:00+00:00,129,1693.0,9211
2012-01-01T00:00+00:00,130,1332.0,19505
2012-01-01T00:00+00:00,131,1160.0,6300
2012-01-01T00:00+00:00,132,1891.0,9618
2012-01-01T00:00+00:00,133,1650.0,11106
2012-01-01T00:00+00:00,134,380.0,4224
2012-01-01T00:00+00:00,136,924.0,14631
2012-01-01T00:00+00:00,137,1225.0,18001
2012-01-01T00:00+00:00,138,850.0,14521
